580336326634962944	0
580362104110071808	0
580330690807394304	0
580358227713458176	0
580324338865430528	0
580333881687195648	0
580328582993616896	0
580332903986524160	0
581266400192307200	0
580323877429112832	0
581280784155353088	0
581287723841032192	0
580339662096605184	0
580344006682505216	0
580370309884182529	0
580338392782757888	0
580336127699087360	0
580363156721131521	0
581259253429702656	0
580361142666563584	0
580325243631321088	0
580333759125458944	0
580330104846475264	0
580329206158127104	0
580351367719591936	0
580329937573302272	0
581258923065389056	0
580336772128870400	0
580388756043083777	0
581248346309922816	0
580335578069209091	0
580332189155459072	0
580336782782382081	0
581256046448111616	0
580322332348190720	0
580336568419921920	0
580323152103911424	0
580326370640818176	0
580328535790907392	0
581254429996920832	0
580342670511472640	0
580337327677026304	0
580341214098137089	0
580336528955691008	0
580327576218046464	0
580346858846822400	0
580399487740297216	0
580331981130498048	0
580343473607438336	0
580332312354693120	0
581305416795103232	0
581273151612575746	0
580330078682353665	0
580328132932022272	0
581318271321931776	0
580331527675998208	0
580329265251536896	0
580328463585841153	0
580332255693942784	0
580331121180844032	0
580321203757387776	0
580331071457333248	0
580337826279124992	0
580359405620858880	0
580330064384028673	0
580335409202348032	0
580330441854435328	0
580328565255852032	0
580380219921580032	0
580335420703170561	0
580350698774241280	0
580332380436709377	0
581253085508534272	0
580332410853789696	0
580355037504909312	0
580337873691533313	0
580329153553141760	0
580333827425439745	0
580355581254471680	0
580353986991112192	0
580328000400564225	0
581325197661376512	0
580351758213447680	0
580330362070540288	0
581247332282306561	0
580327058158551041	0
580332684905431040	0
580352417541287936	0
581249720376553472	0
580347051927597056	0
580334729678966784	0
580346835295997952	0
580332232121933824	0
580335102313500673	0
580364576560177154	0
580332451353985025	0
580346824269103105	0
580347646465949696	0
580350403734310912	0
580322653472493569	0
580351149619953664	0
580359480782786560	0
580886010575257601	0
581302297579425793	0
580332876081811456	0
580328029852856320	0
580328198564651008	0
580327418084364288	0
580322026029654018	0
580339793122447361	0
580332532694122497	0
580331132878618624	0
580335608477982720	0
581261457725210624	0
580365989780520960	0
580343941825953792	0
580365806720122880	0
580331347752914944	0
580364889736232960	0
580342401392312321	0
580329111064686592	0
580343329096904704	0
581248880098086912	0
581246782765719552	0
580339510883561472	0
580334309422161920	0
580336554406711297	0
580377378226049024	0
580330560331091968	0
580345253179342848	0
580330986220687360	0
580330161725255681	0
580337583508570112	0
580326978546495488	0
580339310299340800	0
580331677899202560	0
580328297462140928	0
581295422414680065	0
580351083383517185	0
580352792700821504	0
580352455952732160	0
580337446170320896	0
580337178506584064	0
580331192316198912	0
580351390570135552	0
580353697865187328	0
581256908251758592	0
581257660118491136	0
580333915275165696	0
580325486477357056	0
580336661206331392	0
580340423044018176	0
580336204186521600	0
580329935601958912	0
580359081296293888	0
581274572823130112	0
580336069192843264	0
580355192908095488	0
580329796527366144	0
580329219646988289	0
581258486861983745	0
580334563932549120	0
580334199187644416	0
580328708675887104	0
580365755750871041	0
580323946899214336	0
580322102307373056	0
580337418550775808	0
580332990867349504	0
580359809041604608	0
580353737769820160	0
580327611760545792	0
580333728762896384	0
580398796124876800	0
580337440738713600	0
580338189904285697	0
580340024736116736	0
580333946271113216	0
580371776619839488	0
580364934011334656	0
580357920984051712	0
580329096024047616	0
580319983676313601	0
580330454869512192	0
580328848774045696	0
580354367796166656	0
580329747416113152	0
580330591826128896	0
581262528107384832	0
580336394184323072	0
580324933525467136	0
580349159569539072	0
581286157151039488	0
580333314415919104	0
580338194731962368	0
580337320508919808	0
580883100533690368	0
580326744357515264	0
580337831253581824	0
581245152158728192	0
580342917291708416	0
580331308146118656	0
580331255570530304	0
580328302939889664	0
580359057825009664	0
580332832544976896	0
580323992843718656	0
580331843616133120	0
580331706860871680	0
580331913052852224	0
580362323283615745	0
580324804403818496	0
580350587289604097	0
580377986941206528	0
581255457022570497	0
581260171688718336	0
580335510280892416	0
580323498905702400	0
580336341080260608	0
580337292838981633	0
580349419360526336	0
581325025569030145	0
580351604831846400	0
580364493928181760	0
580336348764065793	0
580327625626927104	0
580330660537192448	0
580882906014474240	0
581247335998431232	0
580327960638521344	0
580332296336732160	0
581274406804025344	1
580333909008871424	1
580321327845765120	1
581063753837481984	1
580372127125131264	1
580352532167311362	1
580317998147325952	1
581314363644121088	1
580318020192571392	1
581132461960249344	1
580342519516512256	1
580323456996282369	1
580344171019542528	1
580364138020507649	1
580323060533764097	1
581409613913804800	1
580364236330762240	1
580347068457308160	1
581335535832039424	1
580327336505176064	1
580882417117958144	1
580321844089212928	1
580352540316946432	1
580320329203093504	1
580326045238333441	1
580882701063979008	1
581411131547320321	1
581062604988162048	1
580326398620934144	1
581063957684850688	1
580322927679279105	1
580320995266936832	1
581264214809022464	1
581307361857392642	1
580319184652890113	1
580318669483413504	1
580368137796743168	1
580323815261016064	1
580339547269144576	1
580320161082830848	1
581293685041557504	1
580318717860532224	1
580325043705667586	1
580326111311171584	1
581300992194572288	1
580333906597167104	1
580326073776357376	1
580372806178881537	1
580320893668364288	1
580322066374721537	1
581293286268129280	1
581359544682614784	1
581063377226637312	1
580320563891019776	1
580327626419482624	1
580320945740480512	1
580319999887347712	1
581404604677660673	1
580328783619579904	1
580882341880446977	1
580331561398108160	1
580339825649291264	1
580349424058175489	1
580319856496644096	1
580335545265627136	1
580321169271877632	1
580319968484421633	1
580320267777511425	1
581061272856326145	1
580326222107951104	1
581479017770979329	1
580357537083576321	1
580321372703985664	1
580369978546917376	1
580324721381740544	1
581450117972144128	1
580328617713897472	1
580882121222434816	1
580319005703069696	1
580364656608428032	1
581437061363675136	1
580318210609696769	1
580885455257882624	1
580357700791468032	1
580885624883904512	1
580884605097664512	1
581183387848859648	1
580321925265788928	1
580883510103281665	1
580324985148932097	1
580326012749221890	1
581063816882065408	1
580883727624065024	1
580347360959717376	1
580371845997682688	1
580320825351471104	1
580320890086383616	1
580379486732066817	1
580330721719508992	1
580332485030125568	1
581066887200694272	1
581063906682114048	1
581291208506376192	1
580325090367315968	1
580325458870460416	1
580319458004193280	1
580353540725452800	1
580320612155060224	1
580370275121938432	1
581377529124130816	1
580320684305416192	1
